id,CROP_ID,CROP,input_level,SQI_code,property,phase_id,phase,score,property_id
5866,22,Soybean,2,3,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ3_100
5867,22,Soybean,2,3,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ3_100
5868,22,Soybean,2,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),70,H_PHROO2_SQ3_100
5869,22,Soybean,2,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),60,H_PHROO3_SQ3_100
5870,22,Soybean,2,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),40,H_PHROO4_SQ3_100
5871,22,Soybean,2,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),50,H_PHROO5_SQ3_100
5872,22,Soybean,2,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
5873,22,Soybean,2,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
5874,22,Soybean,2,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
5875,22,Soybean,2,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ3_100
5876,22,Soybean,2,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),60,H_PHIL3_SQ3_100
5877,22,Soybean,2,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),30,H_PHIL4_SQ3_100
5878,22,Soybean,2,4,PHASE,7,Phreatic,100,H_PH07_SQ4_100
5879,22,Soybean,2,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
5880,22,Soybean,2,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
5881,22,Soybean,2,4,PHASE,17,Placic,100,H_PH17_SQ4_50
5882,22,Soybean,2,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
5883,22,Soybean,2,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
5884,22,Soybean,2,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
5885,22,Soybean,2,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
5886,22,Soybean,2,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
5887,22,Soybean,2,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
5888,22,Soybean,2,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
5889,22,Soybean,2,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
5890,22,Soybean,2,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
5891,22,Soybean,2,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
5892,22,Soybean,2,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
5893,22,Soybean,2,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
5894,22,Soybean,2,5,PHASE,10,Saline,20,H_PH10_SQ5_50
5895,22,Soybean,2,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
5896,22,Soybean,2,5,PHASE,19,Salic,20,H_PH19_SQ5_50
5897,22,Soybean,2,6,PHASE,4,Petrocalcic,50,H_PH04_SQ6_50
5898,22,Soybean,2,7,PHASE,5,Petrogypsic,20,H_PH05_SQ6_50
5899,22,Soybean,2,7,PHASE,1,Stony,75,H_PH01_SQ7_100
5900,22,Soybean,2,7,PHASE,2,Lithic,50,H_PH02_SQ7_100
5901,22,Soybean,2,7,PHASE,3,Petric,50,H_PH03_SQ7_50
5902,22,Soybean,2,7,PHASE,4,Petrocalcic,50,H_PH04_SQ7_50
5903,22,Soybean,2,7,PHASE,5,Petrogypsic,50,H_PH05_SQ7_50
5904,22,Soybean,2,7,PHASE,6,Petroferric,50,H_PH06_SQ7_50
5905,22,Soybean,2,7,PHASE,8,Fragipan,100,H_PH08_SQ7_50
5906,22,Soybean,2,7,PHASE,9,Duripan,100,H_PH09_SQ7_50
5907,22,Soybean,2,7,PHASE,17,Placic,100,H_PH17_SQ7_50
5908,22,Soybean,2,7,PHASE,18,Rudic,75,H_PH18_SQ7_100
5909,22,Soybean,2,7,PHASE,20,Skeletic,50,H_PH20_SQ7_50
5910,22,Soybean,2,7,PHASE,23,Erosion,100,H_PH23_SQ7_100
5911,22,Soybean,2,7,PHASE,24,No limitation to agricultural use,100,H_PH24_SQ7_100
5912,22,Soybean,2,7,PHASE,25,Gravelly ,50,H_PH25_SQ7_50
5913,22,Soybean,2,7,PHASE,26,Concretionary ,50,H_PH26_SQ7_50
5914,22,Soybean,2,7,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ7_100
5915,22,Soybean,2,7,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ7_100
5916,22,Soybean,2,7,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),100,H_PHROO2_SQ7_100
5917,22,Soybean,2,7,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),75,H_PHROO3_SQ7_100
5918,22,Soybean,2,7,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),50,H_PHROO4_SQ7_100
5919,22,Soybean,2,7,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),75,H_PHROO5_SQ7_100
5920,22,Soybean,2,7,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ7_100
5921,22,Soybean,2,7,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ7_100
5922,22,Soybean,2,7,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ7_100
5923,22,Soybean,2,7,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ7_100
5924,22,Soybean,2,7,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),75,H_PHIL3_SQ7_100
5925,22,Soybean,2,7,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),50,H_PHIL4_SQ7_100
5926,23,Rape,2,3,PHASE,1,Stony,75,H_PH01_SQ3_100
5927,23,Rape,2,3,PHASE,2,Lithic,50,H_PH02_SQ3_100
5928,23,Rape,2,3,PHASE,3,Petric,60,H_PH03_SQ3_50
5929,23,Rape,2,3,PHASE,4,Petrocalcic,60,H_PH04_SQ3_50
5930,23,Rape,2,3,PHASE,5,Petrogypsic,60,H_PH05_SQ3_50
5931,23,Rape,2,3,PHASE,6,Petroferric,60,H_PH06_SQ3_50
5932,23,Rape,2,3,PHASE,8,Fragipan,95,H_PH08_SQ3_50
5933,23,Rape,2,3,PHASE,9,Duripan,95,H_PH09_SQ3_50
5934,23,Rape,2,3,PHASE,13,Anthraquic,85,H_PH13_SQ3_100
5935,23,Rape,2,3,PHASE,17,Placic,95,H_PH17_SQ3_50
5936,23,Rape,2,3,PHASE,18,Rudic,75,H_PH18_SQ3_100
5937,23,Rape,2,3,PHASE,20,Skeletic,60,H_PH20_SQ3_50
5938,23,Rape,2,3,PHASE,23,Erosion,100,H_PH23_SQ3_100
5939,23,Rape,2,3,PHASE,25,Gravelly ,60,H_PH25_SQ3_50
5940,23,Rape,2,3,PHASE,26,Concretionary ,60,H_PH26_SQ3_50
5941,23,Rape,2,3,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ3_100
5942,23,Rape,2,3,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ3_100
5943,23,Rape,2,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),70,H_PHROO2_SQ3_100
5944,23,Rape,2,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),60,H_PHROO3_SQ3_100
5945,23,Rape,2,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),40,H_PHROO4_SQ3_100
5946,23,Rape,2,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),50,H_PHROO5_SQ3_100
5947,23,Rape,2,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
5948,23,Rape,2,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
5949,23,Rape,2,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
5950,23,Rape,2,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ3_100
5951,23,Rape,2,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),60,H_PHIL3_SQ3_100
5952,23,Rape,2,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),30,H_PHIL4_SQ3_100
5953,23,Rape,2,4,PHASE,7,Phreatic,100,H_PH07_SQ4_100
5954,23,Rape,2,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
5955,23,Rape,2,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
5956,23,Rape,2,4,PHASE,17,Placic,100,H_PH17_SQ4_50
5957,23,Rape,2,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
5958,23,Rape,2,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
5959,23,Rape,2,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
5960,23,Rape,2,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
5961,23,Rape,2,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
5962,23,Rape,2,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
5963,23,Rape,2,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
5964,23,Rape,2,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
5965,23,Rape,2,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
5966,23,Rape,2,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
5967,23,Rape,2,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
5968,23,Rape,2,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
5969,23,Rape,2,5,PHASE,10,Saline,35,H_PH10_SQ5_50
5970,23,Rape,2,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
5971,23,Rape,2,5,PHASE,19,Salic,35,H_PH19_SQ5_50
5972,23,Rape,2,6,PHASE,4,Petrocalcic,50,H_PH04_SQ6_50
5973,23,Rape,2,7,PHASE,5,Petrogypsic,20,H_PH05_SQ6_50
5974,23,Rape,2,7,PHASE,1,Stony,75,H_PH01_SQ7_100
5975,23,Rape,2,7,PHASE,2,Lithic,50,H_PH02_SQ7_100
5976,23,Rape,2,7,PHASE,3,Petric,50,H_PH03_SQ7_50
5977,23,Rape,2,7,PHASE,4,Petrocalcic,50,H_PH04_SQ7_50
5978,23,Rape,2,7,PHASE,5,Petrogypsic,50,H_PH05_SQ7_50
5979,23,Rape,2,7,PHASE,6,Petroferric,50,H_PH06_SQ7_50
5980,23,Rape,2,7,PHASE,8,Fragipan,100,H_PH08_SQ7_50
5981,23,Rape,2,7,PHASE,9,Duripan,100,H_PH09_SQ7_50
5982,23,Rape,2,7,PHASE,17,Placic,100,H_PH17_SQ7_50
5983,23,Rape,2,7,PHASE,18,Rudic,75,H_PH18_SQ7_100
5984,23,Rape,2,7,PHASE,20,Skeletic,50,H_PH20_SQ7_50
5985,23,Rape,2,7,PHASE,23,Erosion,100,H_PH23_SQ7_100
5986,23,Rape,2,7,PHASE,24,No limitation to agricultural use,100,H_PH24_SQ7_100
5987,23,Rape,2,7,PHASE,25,Gravelly ,50,H_PH25_SQ7_50
5988,23,Rape,2,7,PHASE,26,Concretionary ,50,H_PH26_SQ7_50
5989,23,Rape,2,7,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ7_100
5990,23,Rape,2,7,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ7_100
5991,23,Rape,2,7,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),100,H_PHROO2_SQ7_100
5992,23,Rape,2,7,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),75,H_PHROO3_SQ7_100
5993,23,Rape,2,7,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),50,H_PHROO4_SQ7_100
5994,23,Rape,2,7,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),75,H_PHROO5_SQ7_100
5995,23,Rape,2,7,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ7_100
5996,23,Rape,2,7,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ7_100
5997,23,Rape,2,7,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ7_100
5998,23,Rape,2,7,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ7_100
5999,23,Rape,2,7,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),75,H_PHIL3_SQ7_100
6000,23,Rape,2,7,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),50,H_PHIL4_SQ7_100
6001,24,Groundnut,2,3,PHASE,1,Stony,75,H_PH01_SQ3_100
6002,24,Groundnut,2,3,PHASE,2,Lithic,50,H_PH02_SQ3_100
6003,24,Groundnut,2,3,PHASE,3,Petric,60,H_PH03_SQ3_50
6004,24,Groundnut,2,3,PHASE,4,Petrocalcic,60,H_PH04_SQ3_50
6005,24,Groundnut,2,3,PHASE,5,Petrogypsic,60,H_PH05_SQ3_50
6006,24,Groundnut,2,3,PHASE,6,Petroferric,60,H_PH06_SQ3_50
6007,24,Groundnut,2,3,PHASE,8,Fragipan,95,H_PH08_SQ3_50
6008,24,Groundnut,2,3,PHASE,9,Duripan,95,H_PH09_SQ3_50
6009,24,Groundnut,2,3,PHASE,13,Anthraquic,85,H_PH13_SQ3_100
6010,24,Groundnut,2,3,PHASE,17,Placic,95,H_PH17_SQ3_50
6011,24,Groundnut,2,3,PHASE,18,Rudic,75,H_PH18_SQ3_100
6012,24,Groundnut,2,3,PHASE,20,Skeletic,60,H_PH20_SQ3_50
6013,24,Groundnut,2,3,PHASE,23,Erosion,100,H_PH23_SQ3_100
6014,24,Groundnut,2,3,PHASE,25,Gravelly ,60,H_PH25_SQ3_50
6015,24,Groundnut,2,3,PHASE,26,Concretionary ,60,H_PH26_SQ3_50
6016,24,Groundnut,2,3,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ3_100
6017,24,Groundnut,2,3,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ3_100
6018,24,Groundnut,2,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),70,H_PHROO2_SQ3_100
6019,24,Groundnut,2,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),50,H_PHROO3_SQ3_100
6020,24,Groundnut,2,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),40,H_PHROO4_SQ3_100
6021,24,Groundnut,2,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),50,H_PHROO5_SQ3_100
6022,24,Groundnut,2,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
6023,24,Groundnut,2,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
6024,24,Groundnut,2,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
6025,24,Groundnut,2,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ3_100
6026,24,Groundnut,2,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),60,H_PHIL3_SQ3_100
6027,24,Groundnut,2,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),30,H_PHIL4_SQ3_100
6028,24,Groundnut,2,4,PHASE,7,Phreatic,100,H_PH07_SQ4_100
6029,24,Groundnut,2,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
6030,24,Groundnut,2,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
6031,24,Groundnut,2,4,PHASE,17,Placic,100,H_PH17_SQ4_50
6032,24,Groundnut,2,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
6033,24,Groundnut,2,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
6034,24,Groundnut,2,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
6035,24,Groundnut,2,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
6036,24,Groundnut,2,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
6037,24,Groundnut,2,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
6038,24,Groundnut,2,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
6039,24,Groundnut,2,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
6040,24,Groundnut,2,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
6041,24,Groundnut,2,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
6042,24,Groundnut,2,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
6043,24,Groundnut,2,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
6044,24,Groundnut,2,5,PHASE,10,Saline,35,H_PH10_SQ5_50
6045,24,Groundnut,2,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
6046,24,Groundnut,2,5,PHASE,19,Salic,35,H_PH19_SQ5_50
6047,24,Groundnut,2,6,PHASE,4,Petrocalcic,50,H_PH04_SQ6_50
6048,24,Groundnut,2,7,PHASE,5,Petrogypsic,20,H_PH05_SQ6_50
6049,24,Groundnut,2,7,PHASE,1,Stony,75,H_PH01_SQ7_100
6050,24,Groundnut,2,7,PHASE,2,Lithic,50,H_PH02_SQ7_100
6051,24,Groundnut,2,7,PHASE,3,Petric,50,H_PH03_SQ7_50
6052,24,Groundnut,2,7,PHASE,4,Petrocalcic,50,H_PH04_SQ7_50
6053,24,Groundnut,2,7,PHASE,5,Petrogypsic,50,H_PH05_SQ7_50
6054,24,Groundnut,2,7,PHASE,6,Petroferric,50,H_PH06_SQ7_50
6055,24,Groundnut,2,7,PHASE,8,Fragipan,100,H_PH08_SQ7_50
6056,24,Groundnut,2,7,PHASE,9,Duripan,100,H_PH09_SQ7_50
6057,24,Groundnut,2,7,PHASE,17,Placic,100,H_PH17_SQ7_50
6058,24,Groundnut,2,7,PHASE,18,Rudic,75,H_PH18_SQ7_100
6059,24,Groundnut,2,7,PHASE,20,Skeletic,50,H_PH20_SQ7_50
6060,24,Groundnut,2,7,PHASE,23,Erosion,100,H_PH23_SQ7_100
6061,24,Groundnut,2,7,PHASE,24,No limitation to agricultural use,100,H_PH24_SQ7_100
6062,24,Groundnut,2,7,PHASE,25,Gravelly ,50,H_PH25_SQ7_50
6063,24,Groundnut,2,7,PHASE,26,Concretionary ,50,H_PH26_SQ7_50
6064,24,Groundnut,2,7,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ7_100
6065,24,Groundnut,2,7,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ7_100
6066,24,Groundnut,2,7,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),100,H_PHROO2_SQ7_100
6067,24,Groundnut,2,7,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),75,H_PHROO3_SQ7_100
6068,24,Groundnut,2,7,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),50,H_PHROO4_SQ7_100
6069,24,Groundnut,2,7,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),75,H_PHROO5_SQ7_100
6070,24,Groundnut,2,7,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ7_100
6071,24,Groundnut,2,7,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ7_100
6072,24,Groundnut,2,7,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ7_100
6073,24,Groundnut,2,7,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ7_100
6074,24,Groundnut,2,7,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),75,H_PHIL3_SQ7_100
6075,24,Groundnut,2,7,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),50,H_PHIL4_SQ7_100
6076,25,Sunflower,2,3,PHASE,1,Stony,75,H_PH01_SQ3_100
6077,25,Sunflower,2,3,PHASE,2,Lithic,50,H_PH02_SQ3_100
6078,25,Sunflower,2,3,PHASE,3,Petric,60,H_PH03_SQ3_50
6079,25,Sunflower,2,3,PHASE,4,Petrocalcic,60,H_PH04_SQ3_50
6080,25,Sunflower,2,3,PHASE,5,Petrogypsic,60,H_PH05_SQ3_50
6081,25,Sunflower,2,3,PHASE,6,Petroferric,60,H_PH06_SQ3_50
6082,25,Sunflower,2,3,PHASE,8,Fragipan,95,H_PH08_SQ3_50
6083,25,Sunflower,2,3,PHASE,9,Duripan,95,H_PH09_SQ3_50
6084,25,Sunflower,2,3,PHASE,13,Anthraquic,85,H_PH13_SQ3_100
6085,25,Sunflower,2,3,PHASE,17,Placic,95,H_PH17_SQ3_50
6086,25,Sunflower,2,3,PHASE,18,Rudic,75,H_PH18_SQ3_100
6087,25,Sunflower,2,3,PHASE,20,Skeletic,60,H_PH20_SQ3_50
6088,25,Sunflower,2,3,PHASE,23,Erosion,100,H_PH23_SQ3_100
6089,25,Sunflower,2,3,PHASE,25,Gravelly ,60,H_PH25_SQ3_50
6090,25,Sunflower,2,3,PHASE,26,Concretionary ,60,H_PH26_SQ3_50
6091,25,Sunflower,2,3,ROOTS,0,Rooting - No information (ROO= 0),100,H_PHROO0_SQ3_100
6092,25,Sunflower,2,3,ROOTS,1,Rooting - No obstacle  to roots between 0 and 80 cm (ROO=1),100,H_PHROO1_SQ3_100
6093,25,Sunflower,2,3,ROOTS,2,Rooting - Obstacle to roots between 60 and 80 cm depth (ROO=2),70,H_PHROO2_SQ3_100
6094,25,Sunflower,2,3,ROOTS,3,Rooting - Obstacle to roots between 40 and 60 cm depth (ROO=3),60,H_PHROO3_SQ3_100
6095,25,Sunflower,2,3,ROOTS,4,Rooting - Obstacle to roots between 20 and 40 cm depth (ROO=4),30,H_PHROO4_SQ3_100
6096,25,Sunflower,2,3,ROOTS,5,Rooting - Obstacle to roots between 0 and 80 cm depth (ROO=5),30,H_PHROO5_SQ3_100
6097,25,Sunflower,2,3,ROOTS,6,Rooting - Obstacle to roots between 0 and 20 cm depth (ROO=6),0,H_PHROO6_SQ3_100
6098,25,Sunflower,2,3,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ3_100
6099,25,Sunflower,2,3,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ3_100
6100,25,Sunflower,2,3,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),90,H_PHIL2_SQ3_100
6101,25,Sunflower,2,3,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),40,H_PHIL3_SQ3_100
6102,25,Sunflower,2,3,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),20,H_PHIL4_SQ3_100
6103,25,Sunflower,2,4,PHASE,7,Phreatic,100,H_PH07_SQ4_100
6104,25,Sunflower,2,4,PHASE,13,Anthraquic,100,H_PH13_SQ4_100
6105,25,Sunflower,2,4,PHASE,16,Inundic,100,H_PH16_SQ4_100
6106,25,Sunflower,2,4,PHASE,17,Placic,100,H_PH17_SQ4_50
6107,25,Sunflower,2,4,PHASE,29,Excessively drained,100,H_PH29_SQ4_100
6108,25,Sunflower,2,4,PHASE,30,Flooded,100,H_PH30_SQ4_100
6109,25,Sunflower,2,4,IL,0,Impermeable layer - No information (IL=0),100,H_PHIL0_SQ4_100
6110,25,Sunflower,2,4,IL,1,Impermeable layer - No impermeable within 150 cm (IL=1),100,H_PHIL1_SQ4_100
6111,25,Sunflower,2,4,IL,2,Impermeable layer - Impermeable between 80 and 150 cm (IL=2),100,H_PHIL2_SQ4_100
6112,25,Sunflower,2,4,IL,3,Impermeable layer - Impermeable between 40 and 80 cm (IL=3),100,H_PHIL3_SQ4_100
6113,25,Sunflower,2,4,IL,4,Impermeable layer - Impermeable within 40 cm (IL=4),100,H_PHIL4_SQ4_100
6114,25,Sunflower,2,4,SWR,0,No information (WR=0),100,H_PHWR0_SQ4_100
6115,25,Sunflower,2,4,SWR,1,"Not wet within 80 cm for over 3 months, nor wet within 40 cm for over 1 month (WR=1)",100,H_PHWR1_SQ4_100
6116,25,Sunflower,2,4,SWR,2,"Wet within 80 cm for  3 to 6 months, but not wet within 40 cm for over 1 month (WR=2)",100,H_PHWR2_SQ4_100
6117,25,Sunflower,2,4,SWR,3,"Wet within 80 cm over 6 months, but not wet within 40 cm for over 11 month (WR=3)",100,H_PHWR3_SQ4_100
6118,25,Sunflower,2,4,SWR,4,Wet within 40 cm depth for over 11 month (WR=4),100,H_PHWR4_SQ4_100
6119,25,Sunflower,2,5,PHASE,10,Saline,35,H_PH10_SQ5_50
6120,25,Sunflower,2,5,PHASE,11,Sodic,35,H_PH11_SQ5_50
6121,25,Sunflower,2,5,PHASE,19,Salic,35,H_PH19_SQ5_50
6122,25,Sunflower,2,6,PHASE,4,Petrocalcic,50,H_PH04_SQ6_50
6123,25,Sunflower,2,7,PHASE,5,Petrogypsic,35,H_PH05_SQ6_50
6124,25,Sunflower,2,7,PHASE,1,Stony,75,H_PH01_SQ7_100
6125,25,Sunflower,2,7,PHASE,2,Lithic,50,H_PH02_SQ7_100
6126,25,Sunflower,2,7,PHASE,3,Petric,50,H_PH03_SQ7_50
6127,25,Sunflower,2,7,PHASE,4,Petrocalcic,50,H_PH04_SQ7_50
6128,25,Sunflower,2,7,PHASE,5,Petrogypsic,50,H_PH05_SQ7_50
