id,CROP_ID,CROP,input_level,SQI_code,PSCL,PSCL_ID,DrainNum,Drain,score,drainage_id,drainage_req_text
2772,40,Onion,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
2773,41,Carrot,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
2774,41,Carrot,1,4,F,3,2,P,30,LI_DR2_TXT3,Fine textures - Drainage level Poor
2775,41,Carrot,1,4,F,3,3,I,70,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2776,41,Carrot,1,4,F,3,4,M,90,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
2777,41,Carrot,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
2778,41,Carrot,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2779,41,Carrot,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
2780,41,Carrot,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
2781,41,Carrot,1,4,M,2,2,P,30,LI_DR2_TXT2,Medium textures - Drainage level Poor
2782,41,Carrot,1,4,M,2,3,I,70,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2783,41,Carrot,1,4,M,2,4,M,90,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
2784,41,Carrot,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
2785,41,Carrot,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2786,41,Carrot,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
2787,41,Carrot,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2788,41,Carrot,1,4,C,1,2,P,30,LI_DR2_TXT1,Coarse textures - Drainage level Poor
2789,41,Carrot,1,4,C,1,3,I,70,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2790,41,Carrot,1,4,C,1,4,M,90,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2791,41,Carrot,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
2792,41,Carrot,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2793,41,Carrot,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
2794,41,Carrot,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
2795,41,Carrot,2,4,F,3,2,P,30,II_DR2_TXT3,Fine textures - Drainage level Poor
2796,41,Carrot,2,4,F,3,3,I,70,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
2797,41,Carrot,2,4,F,3,4,M,90,II_DR4_TXT3,Fine textures - Drainage level Moderately well
2798,41,Carrot,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
2799,41,Carrot,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2800,41,Carrot,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
2801,41,Carrot,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
2802,41,Carrot,2,4,M,2,2,P,30,II_DR2_TXT2,Medium textures - Drainage level Poor
2803,41,Carrot,2,4,M,2,3,I,70,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
2804,41,Carrot,2,4,M,2,4,M,90,II_DR4_TXT2,Medium textures - Drainage level Moderately well
2805,41,Carrot,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
2806,41,Carrot,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2807,41,Carrot,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
2808,41,Carrot,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
2809,41,Carrot,2,4,C,1,2,P,30,II_DR2_TXT1,Coarse textures - Drainage level Poor
2810,41,Carrot,2,4,C,1,3,I,70,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2811,41,Carrot,2,4,C,1,4,M,90,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
2812,41,Carrot,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
2813,41,Carrot,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2814,41,Carrot,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
2815,41,Carrot,5,4,F,3,1,V,70,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
2816,41,Carrot,5,4,F,3,2,P,90,HI_DR2_TXT3,Fine textures - Drainage level Poor
2817,41,Carrot,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2818,41,Carrot,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
2819,41,Carrot,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
2820,41,Carrot,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2821,41,Carrot,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
2822,41,Carrot,5,4,M,2,1,V,70,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
2823,41,Carrot,5,4,M,2,2,P,90,HI_DR2_TXT2,Medium textures - Drainage level Poor
2824,41,Carrot,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2825,41,Carrot,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
2826,41,Carrot,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
2827,41,Carrot,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2828,41,Carrot,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
2829,41,Carrot,5,4,C,1,1,V,70,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2830,41,Carrot,5,4,C,1,2,P,90,HI_DR2_TXT1,Coarse textures - Drainage level Poor
2831,41,Carrot,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2832,41,Carrot,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2833,41,Carrot,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
2834,41,Carrot,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2835,41,Carrot,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
2836,42,Coconut,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
2837,42,Coconut,1,4,F,3,2,P,50,LI_DR2_TXT3,Fine textures - Drainage level Poor
2838,42,Coconut,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2839,42,Coconut,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
2840,42,Coconut,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
2841,42,Coconut,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2842,42,Coconut,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
2843,42,Coconut,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
2844,42,Coconut,1,4,M,2,2,P,50,LI_DR2_TXT2,Medium textures - Drainage level Poor
2845,42,Coconut,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2846,42,Coconut,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
2847,42,Coconut,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
2848,42,Coconut,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2849,42,Coconut,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
2850,42,Coconut,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2851,42,Coconut,1,4,C,1,2,P,50,LI_DR2_TXT1,Coarse textures - Drainage level Poor
2852,42,Coconut,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2853,42,Coconut,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2854,42,Coconut,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
2855,42,Coconut,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2856,42,Coconut,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
2857,42,Coconut,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
2858,42,Coconut,2,4,F,3,2,P,50,II_DR2_TXT3,Fine textures - Drainage level Poor
2859,42,Coconut,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
2860,42,Coconut,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
2861,42,Coconut,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
2862,42,Coconut,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2863,42,Coconut,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
2864,42,Coconut,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
2865,42,Coconut,2,4,M,2,2,P,50,II_DR2_TXT2,Medium textures - Drainage level Poor
2866,42,Coconut,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
2867,42,Coconut,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
2868,42,Coconut,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
2869,42,Coconut,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2870,42,Coconut,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
2871,42,Coconut,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
2872,42,Coconut,2,4,C,1,2,P,50,II_DR2_TXT1,Coarse textures - Drainage level Poor
2873,42,Coconut,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2874,42,Coconut,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
2875,42,Coconut,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
2876,42,Coconut,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2877,42,Coconut,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
2878,42,Coconut,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
2879,42,Coconut,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
2880,42,Coconut,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2881,42,Coconut,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
2882,42,Coconut,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
2883,42,Coconut,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2884,42,Coconut,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
2885,42,Coconut,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
2886,42,Coconut,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
2887,42,Coconut,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2888,42,Coconut,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
2889,42,Coconut,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
2890,42,Coconut,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2891,42,Coconut,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
2892,42,Coconut,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2893,42,Coconut,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
2894,42,Coconut,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2895,42,Coconut,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2896,42,Coconut,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
2897,42,Coconut,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2898,42,Coconut,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
2899,43,Tea,1,4,F,3,1,V,10,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
2900,43,Tea,1,4,F,3,2,P,30,LI_DR2_TXT3,Fine textures - Drainage level Poor
2901,43,Tea,1,4,F,3,3,I,70,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2902,43,Tea,1,4,F,3,4,M,90,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
2903,43,Tea,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
2904,43,Tea,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2905,43,Tea,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
2906,43,Tea,1,4,M,2,1,V,10,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
2907,43,Tea,1,4,M,2,2,P,30,LI_DR2_TXT2,Medium textures - Drainage level Poor
2908,43,Tea,1,4,M,2,3,I,70,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2909,43,Tea,1,4,M,2,4,M,90,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
2910,43,Tea,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
2911,43,Tea,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2912,43,Tea,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
2913,43,Tea,1,4,C,1,1,V,10,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2914,43,Tea,1,4,C,1,2,P,30,LI_DR2_TXT1,Coarse textures - Drainage level Poor
2915,43,Tea,1,4,C,1,3,I,70,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2916,43,Tea,1,4,C,1,4,M,90,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2917,43,Tea,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
2918,43,Tea,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2919,43,Tea,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
2920,43,Tea,2,4,F,3,1,V,10,II_DR1_TXT3,Fine textures - Drainage level Very Poor
2921,43,Tea,2,4,F,3,2,P,30,II_DR2_TXT3,Fine textures - Drainage level Poor
2922,43,Tea,2,4,F,3,3,I,70,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
2923,43,Tea,2,4,F,3,4,M,90,II_DR4_TXT3,Fine textures - Drainage level Moderately well
2924,43,Tea,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
2925,43,Tea,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2926,43,Tea,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
2927,43,Tea,2,4,M,2,1,V,10,II_DR1_TXT2,Medium textures - Drainage level Very Poor
2928,43,Tea,2,4,M,2,2,P,30,II_DR2_TXT2,Medium textures - Drainage level Poor
2929,43,Tea,2,4,M,2,3,I,70,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
2930,43,Tea,2,4,M,2,4,M,90,II_DR4_TXT2,Medium textures - Drainage level Moderately well
2931,43,Tea,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
2932,43,Tea,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2933,43,Tea,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
2934,43,Tea,2,4,C,1,1,V,10,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
2935,43,Tea,2,4,C,1,2,P,30,II_DR2_TXT1,Coarse textures - Drainage level Poor
2936,43,Tea,2,4,C,1,3,I,70,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2937,43,Tea,2,4,C,1,4,M,90,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
2938,43,Tea,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
2939,43,Tea,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2940,43,Tea,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
2941,43,Tea,5,4,F,3,1,V,90,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
2942,43,Tea,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
2943,43,Tea,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2944,43,Tea,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
2945,43,Tea,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
2946,43,Tea,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2947,43,Tea,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
2948,43,Tea,5,4,M,2,1,V,90,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
2949,43,Tea,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
2950,43,Tea,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2951,43,Tea,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
2952,43,Tea,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
2953,43,Tea,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2954,43,Tea,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
2955,43,Tea,5,4,C,1,1,V,90,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2956,43,Tea,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
2957,43,Tea,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2958,43,Tea,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2959,43,Tea,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
2960,43,Tea,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2961,43,Tea,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
2962,44,Switchgrass,1,4,F,3,1,V,30,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
2963,44,Switchgrass,1,4,F,3,2,P,70,LI_DR2_TXT3,Fine textures - Drainage level Poor
2964,44,Switchgrass,1,4,F,3,3,I,90,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
2965,44,Switchgrass,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
2966,44,Switchgrass,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
2967,44,Switchgrass,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2968,44,Switchgrass,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
2969,44,Switchgrass,1,4,M,2,1,V,30,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
2970,44,Switchgrass,1,4,M,2,2,P,70,LI_DR2_TXT2,Medium textures - Drainage level Poor
2971,44,Switchgrass,1,4,M,2,3,I,90,LI_DR3_TXT2,Medium textures - Drainage level Imperfectly
2972,44,Switchgrass,1,4,M,2,4,M,100,LI_DR4_TXT2,Medium textures - Drainage level Moderately well
2973,44,Switchgrass,1,4,M,2,5,W,100,LI_DR5_TXT2,Medium textures - Drainage level Well
2974,44,Switchgrass,1,4,M,2,6,S,100,LI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2975,44,Switchgrass,1,4,M,2,7,E,100,LI_DR7_TXT2,Medium textures - Drainage level Excessive
2976,44,Switchgrass,1,4,C,1,1,V,30,LI_DR1_TXT1,Coarse textures - Drainage level Very Poor
2977,44,Switchgrass,1,4,C,1,2,P,70,LI_DR2_TXT1,Coarse textures - Drainage level Poor
2978,44,Switchgrass,1,4,C,1,3,I,90,LI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
2979,44,Switchgrass,1,4,C,1,4,M,100,LI_DR4_TXT1,Coarse textures - Drainage level Moderately well
2980,44,Switchgrass,1,4,C,1,5,W,100,LI_DR5_TXT1,Coarse textures - Drainage level Well
2981,44,Switchgrass,1,4,C,1,6,S,100,LI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
2982,44,Switchgrass,1,4,C,1,7,E,100,LI_DR7_TXT1,Coarse textures - Drainage level Excessive
2983,44,Switchgrass,2,4,F,3,1,V,30,II_DR1_TXT3,Fine textures - Drainage level Very Poor
2984,44,Switchgrass,2,4,F,3,2,P,70,II_DR2_TXT3,Fine textures - Drainage level Poor
2985,44,Switchgrass,2,4,F,3,3,I,90,II_DR3_TXT3,Fine textures - Drainage level Imperfectly
2986,44,Switchgrass,2,4,F,3,4,M,100,II_DR4_TXT3,Fine textures - Drainage level Moderately well
2987,44,Switchgrass,2,4,F,3,5,W,100,II_DR5_TXT3,Fine textures - Drainage level Well
2988,44,Switchgrass,2,4,F,3,6,S,100,II_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
2989,44,Switchgrass,2,4,F,3,7,E,100,II_DR7_TXT3,Fine textures - Drainage level Excessive
2990,44,Switchgrass,2,4,M,2,1,V,30,II_DR1_TXT2,Medium textures - Drainage level Very Poor
2991,44,Switchgrass,2,4,M,2,2,P,70,II_DR2_TXT2,Medium textures - Drainage level Poor
2992,44,Switchgrass,2,4,M,2,3,I,90,II_DR3_TXT2,Medium textures - Drainage level Imperfectly
2993,44,Switchgrass,2,4,M,2,4,M,100,II_DR4_TXT2,Medium textures - Drainage level Moderately well
2994,44,Switchgrass,2,4,M,2,5,W,100,II_DR5_TXT2,Medium textures - Drainage level Well
2995,44,Switchgrass,2,4,M,2,6,S,100,II_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
2996,44,Switchgrass,2,4,M,2,7,E,100,II_DR7_TXT2,Medium textures - Drainage level Excessive
2997,44,Switchgrass,2,4,C,1,1,V,30,II_DR1_TXT1,Coarse textures - Drainage level Very Poor
2998,44,Switchgrass,2,4,C,1,2,P,70,II_DR2_TXT1,Coarse textures - Drainage level Poor
2999,44,Switchgrass,2,4,C,1,3,I,90,II_DR3_TXT1,Coarse textures - Drainage level Imperfectly
3000,44,Switchgrass,2,4,C,1,4,M,100,II_DR4_TXT1,Coarse textures - Drainage level Moderately well
3001,44,Switchgrass,2,4,C,1,5,W,100,II_DR5_TXT1,Coarse textures - Drainage level Well
3002,44,Switchgrass,2,4,C,1,6,S,100,II_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
3003,44,Switchgrass,2,4,C,1,7,E,100,II_DR7_TXT1,Coarse textures - Drainage level Excessive
3004,44,Switchgrass,5,4,F,3,1,V,100,HI_DR1_TXT3,Fine textures - Drainage level Very Poor
3005,44,Switchgrass,5,4,F,3,2,P,100,HI_DR2_TXT3,Fine textures - Drainage level Poor
3006,44,Switchgrass,5,4,F,3,3,I,100,HI_DR3_TXT3,Fine textures - Drainage level Imperfectly
3007,44,Switchgrass,5,4,F,3,4,M,100,HI_DR4_TXT3,Fine textures - Drainage level Moderately well
3008,44,Switchgrass,5,4,F,3,5,W,100,HI_DR5_TXT3,Fine textures - Drainage level Well
3009,44,Switchgrass,5,4,F,3,6,S,100,HI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
3010,44,Switchgrass,5,4,F,3,7,E,100,HI_DR7_TXT3,Fine textures - Drainage level Excessive
3011,44,Switchgrass,5,4,M,2,1,V,100,HI_DR1_TXT2,Medium textures - Drainage level Very Poor
3012,44,Switchgrass,5,4,M,2,2,P,100,HI_DR2_TXT2,Medium textures - Drainage level Poor
3013,44,Switchgrass,5,4,M,2,3,I,100,HI_DR3_TXT2,Medium textures - Drainage level Imperfectly
3014,44,Switchgrass,5,4,M,2,4,M,100,HI_DR4_TXT2,Medium textures - Drainage level Moderately well
3015,44,Switchgrass,5,4,M,2,5,W,100,HI_DR5_TXT2,Medium textures - Drainage level Well
3016,44,Switchgrass,5,4,M,2,6,S,100,HI_DR6_TXT2,Medium textures - Drainage level Somewhat excessive
3017,44,Switchgrass,5,4,M,2,7,E,100,HI_DR7_TXT2,Medium textures - Drainage level Excessive
3018,44,Switchgrass,5,4,C,1,1,V,100,HI_DR1_TXT1,Coarse textures - Drainage level Very Poor
3019,44,Switchgrass,5,4,C,1,2,P,100,HI_DR2_TXT1,Coarse textures - Drainage level Poor
3020,44,Switchgrass,5,4,C,1,3,I,100,HI_DR3_TXT1,Coarse textures - Drainage level Imperfectly
3021,44,Switchgrass,5,4,C,1,4,M,100,HI_DR4_TXT1,Coarse textures - Drainage level Moderately well
3022,44,Switchgrass,5,4,C,1,5,W,100,HI_DR5_TXT1,Coarse textures - Drainage level Well
3023,44,Switchgrass,5,4,C,1,6,S,100,HI_DR6_TXT1,Coarse textures - Drainage level Somewhat excessive
3024,44,Switchgrass,5,4,C,1,7,E,100,HI_DR7_TXT1,Coarse textures - Drainage level Excessive
3025,45,Reed_canary_Grass,1,4,F,3,1,V,50,LI_DR1_TXT3,Fine textures - Drainage level Very Poor
3026,45,Reed_canary_Grass,1,4,F,3,2,P,90,LI_DR2_TXT3,Fine textures - Drainage level Poor
3027,45,Reed_canary_Grass,1,4,F,3,3,I,100,LI_DR3_TXT3,Fine textures - Drainage level Imperfectly
3028,45,Reed_canary_Grass,1,4,F,3,4,M,100,LI_DR4_TXT3,Fine textures - Drainage level Moderately well
3029,45,Reed_canary_Grass,1,4,F,3,5,W,100,LI_DR5_TXT3,Fine textures - Drainage level Well
3030,45,Reed_canary_Grass,1,4,F,3,6,S,100,LI_DR6_TXT3,Fine textures - Drainage level Somewhat excessive
3031,45,Reed_canary_Grass,1,4,F,3,7,E,100,LI_DR7_TXT3,Fine textures - Drainage level Excessive
3032,45,Reed_canary_Grass,1,4,M,2,1,V,50,LI_DR1_TXT2,Medium textures - Drainage level Very Poor
3033,45,Reed_canary_Grass,1,4,M,2,2,P,90,LI_DR2_TXT2,Medium textures - Drainage level Poor
