"id","CROP_ID","CROP","input_level","SQI_code","score","property_value","property","unit","property_id","property_text"
3664,"25","Sunflower",4,6,70,10,"gy","% weight","CR_GY70","Gypsum Content"
3665,"25","Sunflower",3,2,70,3,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3666,"25","Sunflower",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3667,"26","Oil_Palm",4,1,70,0,"oc","% weight","CR_OC70","Organic Carbon"
3668,"26","Oil_Palm",4,2,70,0,"oc","% weight","CR_OC70","Organic Carbon"
3669,"26","Oil_Palm",3,1,70,4.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3670,"26","Oil_Palm",3,2,70,4.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3671,"26","Oil_Palm",5,2,70,3.5,"ph","-log(H+)","CR_HI_LPH70","pH "
3672,"26","Oil_Palm",3,2,70,7,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3673,"26","Oil_Palm",5,2,70,7,"ph","-log(H+)","CR_HI_HPH70","pH "
3674,"26","Oil_Palm",3,1,70,2,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3675,"26","Oil_Palm",5,2,70,0,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3676,"26","Oil_Palm",3,2,70,20,"bs","%","CR_LI_II_BS70","Base Saturation "
3677,"26","Oil_Palm",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3678,"26","Oil_Palm",4,3,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3679,"26","Oil_Palm",5,7,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3680,"26","Oil_Palm",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3681,"26","Oil_Palm",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3682,"26","Oil_Palm",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3683,"26","Oil_Palm",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3684,"26","Oil_Palm",4,5,70,3,"ec","dS/m","CR_Ec70","Electric Conductivity"
3685,"26","Oil_Palm",4,5,70,8,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3686,"26","Oil_Palm",4,6,70,5,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3687,"26","Oil_Palm",4,6,70,2,"gy","% weight","CR_GY70","Gypsum Content"
3688,"26","Oil_Palm",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3689,"26","Oil_Palm",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3690,"27","Olive",4,1,70,0.4,"oc","% weight","CR_OC70","Organic Carbon"
3691,"27","Olive",4,2,70,0.4,"oc","% weight","CR_OC70","Organic Carbon"
3692,"27","Olive",3,1,70,5.8,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3693,"27","Olive",3,2,70,5.8,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3694,"27","Olive",5,2,70,5.5,"ph","-log(H+)","CR_HI_LPH70","pH "
3695,"27","Olive",3,2,70,8.2,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3696,"27","Olive",5,2,70,8.2,"ph","-log(H+)","CR_HI_HPH70","pH "
3697,"27","Olive",3,1,70,3.5,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3698,"27","Olive",5,2,70,2,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3699,"27","Olive",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3700,"27","Olive",3,2,70,0,"bs","%","CR_LI_II_BS70","Base Saturation "
3701,"27","Olive",4,3,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3702,"27","Olive",5,7,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3703,"27","Olive",4,3,70,75,"cf","%","CR_CF70","Coarse Fragments"
3704,"27","Olive",4,7,70,75,"cf","%","CR_CF70","Coarse Fragments"
3705,"27","Olive",4,7,70,75,"cf","%","CR_CF70","Coarse Fragments"
3706,"27","Olive",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3707,"27","Olive",4,5,70,16,"ec","dS/m","CR_Ec70","Electric Conductivity"
3708,"27","Olive",4,5,70,35,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3709,"27","Olive",4,6,70,20,"gy","% weight","CR_GY70","Gypsum Content"
3710,"27","Olive",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3711,"27","Olive",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3712,"28","Cotton",4,1,70,0.4,"oc","% weight","CR_OC70","Organic Carbon"
3713,"28","Cotton",4,2,70,0.4,"oc","% weight","CR_OC70","Organic Carbon"
3714,"28","Cotton",3,1,70,5.6,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3715,"28","Cotton",3,2,70,5.6,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3716,"28","Cotton",5,2,70,5.2,"ph","-log(H+)","CR_HI_LPH70","pH "
3717,"28","Cotton",3,2,70,8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3718,"28","Cotton",5,2,70,8,"ph","-log(H+)","CR_HI_HPH70","pH "
3719,"28","Cotton",3,1,70,2.8,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3720,"28","Cotton",5,2,70,1.6,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3721,"28","Cotton",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3722,"28","Cotton",3,2,70,35,"bs","%","CR_LI_II_BS70","Base Saturation "
3723,"28","Cotton",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3724,"28","Cotton",4,3,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3725,"28","Cotton",5,7,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3726,"28","Cotton",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3727,"28","Cotton",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3728,"28","Cotton",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3729,"28","Cotton",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3730,"28","Cotton",4,5,70,12,"ec","dS/m","CR_Ec70","Electric Conductivity"
3731,"28","Cotton",4,5,70,30,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3732,"28","Cotton",4,6,70,30,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3733,"28","Cotton",4,6,70,10,"gy","% weight","CR_GY70","Gypsum Content"
3734,"28","Cotton",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3735,"28","Cotton",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3736,"29","Flax",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3737,"29","Flax",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3738,"29","Flax",3,1,70,5.5,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3739,"29","Flax",3,2,70,5.5,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3740,"29","Flax",5,2,70,5.2,"ph","-log(H+)","CR_HI_LPH70","pH "
3741,"29","Flax",3,2,70,8.2,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3742,"29","Flax",5,2,70,8.2,"ph","-log(H+)","CR_HI_HPH70","pH "
3743,"29","Flax",3,1,70,2.8,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3744,"29","Flax",5,2,70,1.6,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3745,"29","Flax",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3746,"29","Flax",3,2,70,35,"bs","%","CR_LI_II_BS70","Base Saturation "
3747,"29","Flax",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3748,"29","Flax",4,3,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3749,"29","Flax",5,7,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3750,"29","Flax",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3751,"29","Flax",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3752,"29","Flax",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3753,"29","Flax",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3754,"29","Flax",4,5,70,4,"ec","dS/m","CR_Ec70","Electric Conductivity"
3755,"29","Flax",4,5,70,20,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3756,"29","Flax",4,6,70,35,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3757,"29","Flax",4,6,70,10,"gy","% weight","CR_GY70","Gypsum Content"
3758,"29","Flax",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3759,"29","Flax",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3760,"30","Sugarcane",4,1,70,0.6,"oc","% weight","CR_OC70","Organic Carbon"
3761,"30","Sugarcane",4,2,70,0.6,"oc","% weight","CR_OC70","Organic Carbon"
3762,"30","Sugarcane",3,1,70,5,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3763,"30","Sugarcane",3,2,70,5,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3764,"30","Sugarcane",5,2,70,4.5,"ph","-log(H+)","CR_HI_LPH70","pH "
3765,"30","Sugarcane",3,2,70,8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3766,"30","Sugarcane",5,2,70,8,"ph","-log(H+)","CR_HI_HPH70","pH "
3767,"30","Sugarcane",3,1,70,3.5,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3768,"30","Sugarcane",5,2,70,2,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3769,"30","Sugarcane",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3770,"30","Sugarcane",3,2,70,20,"bs","%","CR_LI_II_BS70","Base Saturation "
3771,"30","Sugarcane",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3772,"30","Sugarcane",4,3,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3773,"30","Sugarcane",5,7,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3774,"30","Sugarcane",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3775,"30","Sugarcane",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3776,"30","Sugarcane",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3777,"30","Sugarcane",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3778,"30","Sugarcane",4,5,70,8,"ec","dS/m","CR_Ec70","Electric Conductivity"
3779,"30","Sugarcane",4,5,70,15,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3780,"30","Sugarcane",4,6,70,35,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3781,"30","Sugarcane",4,6,70,12,"gy","% weight","CR_GY70","Gypsum Content"
3782,"30","Sugarcane",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3783,"30","Sugarcane",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3784,"31","Sugar_Beet",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3785,"31","Sugar_Beet",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3786,"31","Sugar_Beet",3,1,70,5.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3787,"31","Sugar_Beet",3,2,70,5.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3788,"31","Sugar_Beet",5,2,70,4.8,"ph","-log(H+)","CR_HI_LPH70","pH "
3789,"31","Sugar_Beet",3,2,70,8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3790,"31","Sugar_Beet",5,2,70,8,"ph","-log(H+)","CR_HI_HPH70","pH "
3791,"31","Sugar_Beet",3,1,70,2,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3792,"31","Sugar_Beet",5,2,70,0,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3793,"31","Sugar_Beet",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3794,"31","Sugar_Beet",3,2,70,35,"bs","%","CR_LI_II_BS70","Base Saturation "
3795,"31","Sugar_Beet",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3796,"31","Sugar_Beet",4,3,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3797,"31","Sugar_Beet",5,7,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3798,"31","Sugar_Beet",4,3,70,35,"cf","%","CR_CF70","Coarse Fragments"
3799,"31","Sugar_Beet",4,7,70,35,"cf","%","CR_CF70","Coarse Fragments"
3800,"31","Sugar_Beet",4,7,70,35,"cf","%","CR_CF70","Coarse Fragments"
3801,"31","Sugar_Beet",4,3,70,125,"db","%","CR_BDR70","Bulk Density (BDactual/BDref)"
3802,"31","Sugar_Beet",5,7,70,125,"db","%","CR_HI_BDW70","Bulk Density (BDactual/BDref)"
3803,"31","Sugar_Beet",4,5,70,12,"ec","dS/m","CR_Ec70","Electric Conductivity"
3804,"31","Sugar_Beet",4,5,70,35,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3805,"31","Sugar_Beet",4,6,70,40,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3806,"31","Sugar_Beet",4,6,70,10,"gy","% weight","CR_GY70","Gypsum Content"
3807,"31","Sugar_Beet",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3808,"31","Sugar_Beet",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3809,"32","Banana_Plantain",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3810,"32","Banana_Plantain",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3811,"32","Banana_Plantain",3,1,70,5.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3812,"32","Banana_Plantain",3,2,70,5.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3813,"32","Banana_Plantain",5,2,70,4.5,"ph","-log(H+)","CR_HI_LPH70","pH "
3814,"32","Banana_Plantain",3,2,70,8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3815,"32","Banana_Plantain",5,2,70,8,"ph","-log(H+)","CR_HI_HPH70","pH "
3816,"32","Banana_Plantain",3,1,70,2.8,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3817,"32","Banana_Plantain",5,2,70,0,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3818,"32","Banana_Plantain",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3819,"32","Banana_Plantain",3,2,70,35,"bs","%","CR_LI_II_BS70","Base Saturation "
3820,"32","Banana_Plantain",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3821,"32","Banana_Plantain",4,3,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3822,"32","Banana_Plantain",5,7,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3823,"32","Banana_Plantain",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3824,"32","Banana_Plantain",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3825,"32","Banana_Plantain",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3826,"32","Banana_Plantain",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3827,"32","Banana_Plantain",4,5,70,4,"ec","dS/m","CR_Ec70","Electric Conductivity"
3828,"32","Banana_Plantain",4,5,70,8,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3829,"32","Banana_Plantain",4,6,70,10,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3830,"32","Banana_Plantain",4,6,70,4,"gy","% weight","CR_GY70","Gypsum Content"
3831,"32","Banana_Plantain",4,3,70,1,"ver"," -","CR_V70","Presence of Vertic properties "
3832,"32","Banana_Plantain",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3833,"32","Banana_Plantain",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3834,"33","Citrus",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3835,"33","Citrus",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3836,"33","Citrus",3,1,70,5.4,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3837,"33","Citrus",3,2,70,5.4,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3838,"33","Citrus",5,2,70,5.2,"ph","-log(H+)","CR_HI_LPH70","pH "
3839,"33","Citrus",3,2,70,7.8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3840,"33","Citrus",5,2,70,7.8,"ph","-log(H+)","CR_HI_HPH70","pH "
3841,"33","Citrus",3,1,70,2,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3842,"33","Citrus",5,2,70,0,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3843,"33","Citrus",3,2,70,20,"bs","%","CR_LI_II_BS70","Base Saturation "
3844,"33","Citrus",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3845,"33","Citrus",4,3,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3846,"33","Citrus",5,7,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3847,"33","Citrus",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3848,"33","Citrus",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3849,"33","Citrus",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3850,"33","Citrus",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3851,"33","Citrus",4,5,70,4,"ec","dS/m","CR_Ec70","Electric Conductivity"
3852,"33","Citrus",4,5,70,12,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3853,"33","Citrus",4,6,70,10,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3854,"33","Citrus",4,6,70,3,"gy","% weight","CR_GY70","Gypsum Content"
3855,"33","Citrus",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3856,"33","Citrus",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3857,"34a","Arabica_Coffee",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3858,"34a","Arabica_Coffee",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3859,"34a","Arabica_Coffee",3,1,70,5.4,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3860,"34a","Arabica_Coffee",3,2,70,5.4,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3861,"34a","Arabica_Coffee",5,2,70,5.2,"ph","-log(H+)","CR_HI_LPH70","pH "
3862,"34a","Arabica_Coffee",3,2,70,7.3,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3863,"34a","Arabica_Coffee",5,2,70,7.3,"ph","-log(H+)","CR_HI_HPH70","pH "
3864,"34a","Arabica_Coffee",3,1,70,2.8,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3865,"34a","Arabica_Coffee",5,2,70,1.6,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3866,"34a","Arabica_Coffee",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3867,"34a","Arabica_Coffee",3,2,70,20,"bs","%","CR_LI_II_BS70","Base Saturation "
3868,"34a","Arabica_Coffee",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3869,"34a","Arabica_Coffee",4,3,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3870,"34a","Arabica_Coffee",5,7,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3871,"34a","Arabica_Coffee",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3872,"34a","Arabica_Coffee",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3873,"34a","Arabica_Coffee",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3874,"34a","Arabica_Coffee",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3875,"34a","Arabica_Coffee",4,5,70,12,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3876,"34a","Arabica_Coffee",4,6,70,2,"gy","% weight","CR_GY70","Gypsum Content"
3877,"34a","Arabica_Coffee",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3878,"34a","Arabica_Coffee",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3879,"34b","Robusta_Coffee",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3880,"34b","Robusta_Coffee",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3881,"34b","Robusta_Coffee",3,1,70,4.8,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3882,"34b","Robusta_Coffee",3,2,70,4.8,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3883,"34b","Robusta_Coffee",5,2,70,4.4,"ph","-log(H+)","CR_HI_LPH70","pH "
3884,"34b","Robusta_Coffee",3,2,70,6.8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3885,"34b","Robusta_Coffee",5,2,70,6.8,"ph","-log(H+)","CR_HI_HPH70","pH "
3886,"34b","Robusta_Coffee",3,1,70,2.2,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3887,"34b","Robusta_Coffee",5,2,70,1.6,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3888,"34b","Robusta_Coffee",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3889,"34b","Robusta_Coffee",3,2,70,35,"bs","%","CR_LI_II_BS70","Base Saturation "
3890,"34b","Robusta_Coffee",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3891,"34b","Robusta_Coffee",4,3,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3892,"34b","Robusta_Coffee",5,7,70,85,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3893,"34b","Robusta_Coffee",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3894,"34b","Robusta_Coffee",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3895,"34b","Robusta_Coffee",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3896,"34b","Robusta_Coffee",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3897,"34b","Robusta_Coffee",4,5,70,12,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3898,"34b","Robusta_Coffee",4,6,70,2,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3899,"34b","Robusta_Coffee",4,6,70,3,"gy","% weight","CR_GY70","Gypsum Content"
3900,"34b","Robusta_Coffee",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3901,"34b","Robusta_Coffee",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3902,"35","Tobacco",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3903,"35","Tobacco",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3904,"35","Tobacco",3,1,70,5.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3905,"35","Tobacco",3,2,70,5.2,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3906,"35","Tobacco",5,2,70,5,"ph","-log(H+)","CR_HI_LPH70","pH "
3907,"35","Tobacco",3,2,70,6.8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3908,"35","Tobacco",5,2,70,6.8,"ph","-log(H+)","CR_HI_HPH70","pH "
3909,"35","Tobacco",3,1,70,2,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3910,"35","Tobacco",5,2,70,0,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3911,"35","Tobacco",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3912,"35","Tobacco",3,2,70,20,"bs","%","CR_LI_II_BS70","Base Saturation "
3913,"35","Tobacco",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
3914,"35","Tobacco",4,3,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3915,"35","Tobacco",5,7,70,70,"rd","cm","CR_RDa70","Rooting/Soil Depth"
3916,"35","Tobacco",4,3,70,55,"cf","%","CR_CF70","Coarse Fragments"
3917,"35","Tobacco",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3918,"35","Tobacco",4,7,70,55,"cf","%","CR_CF70","Coarse Fragments"
3919,"35","Tobacco",3,7,70,125,"db","%","CR_LI_II_BDW70","Bulk Density (BDactual/BDref)"
3920,"35","Tobacco",4,5,70,4,"ec","dS/m","CR_Ec70","Electric Conductivity"
3921,"35","Tobacco",4,5,70,15,"esp","%","CR_ESP70","Exchangeable Sodium Percentage"
3922,"35","Tobacco",4,6,70,5,"ca","% weight","CR_CA70","Calcium Carbonate Content"
3923,"35","Tobacco",4,6,70,2,"gy","% weight","CR_GY70","Gypsum Content"
3924,"35","Tobacco",3,2,70,4,"cecs","cmol/kg","CR_LI_II_CECS70","Cation Exchange Capacity - Soil"
3925,"35","Tobacco",5,2,70,2,"cecs","cmol/kg","CR_HI_CECS70","Cation Exchange Capacity - Soil"
3926,"36","Cabbage",4,1,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3927,"36","Cabbage",4,2,70,0.8,"oc","% weight","CR_OC70","Organic Carbon"
3928,"36","Cabbage",3,1,70,5.8,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3929,"36","Cabbage",3,2,70,5.8,"ph","-log(H+)","CR_LI_II_LPH70","pH "
3930,"36","Cabbage",5,2,70,5.5,"ph","-log(H+)","CR_HI_LPH70","pH "
3931,"36","Cabbage",3,2,70,8,"ph","-log(H+)","CR_LI_II_HPH70","pH "
3932,"36","Cabbage",5,2,70,8,"ph","-log(H+)","CR_HI_HPH70","pH "
3933,"36","Cabbage",3,1,70,2,"teb","cmol/kg","CR_LI_II_TEB70","Total Exchangeable Basis"
3934,"36","Cabbage",5,2,70,0,"teb","cmol/kg","CR_HI_TEB70","Total Exchangeable Basis"
3935,"36","Cabbage",3,2,70,0,"cecc","cmol/kg","CR_LI_II_CEC70","Cation Exchange Capacity - Clay"
3936,"36","Cabbage",3,2,70,20,"bs","%","CR_LI_II_BS70","Base Saturation "
3937,"36","Cabbage",5,2,70,0,"bs","%","CR_HI_BS70","Base Saturation "
